InventoryRecordID,WeekStartDate,StoreID,ProductID,SupplierID,OpeningUnits,OrderedUnits,ReceivedUnits,ExpectedDemandUnits,FulfilledDemandUnits,ClosingUnits,DaysCover,AvailabilityRate,StockoutHours,EstimatedLostUnits,EstimatedLostSales,EstimatedLostGrossProfit,LateDeliveryDays
IN019077,2026-04-27,ST018,PR077,SUP011,5,33,30,29,29,6,1.4,1.0,0.0,0,0.0,0.0,0
IN019078,2026-04-27,ST019,PR001,SUP001,33,96,86,92,92,27,2.1,1.0,0.0,0,0.0,0.0,0
IN019079,2026-04-27,ST019,PR002,SUP001,18,74,67,66,66,19,2.0,1.0,0.0,0,0.0,0.0,0
IN019080,2026-04-27,ST019,PR004,SUP008,21,63,53,60,60,14,1.6,1.0,0.0,0,0.0,0.0,0
IN019081,2026-04-27,ST019,PR006,SUP012,27,92,85,85,85,27,2.2,1.0,0.0,0,0.0,0.0,0
IN019082,2026-04-27,ST019,PR007,SUP012,21,39,37,43,43,15,2.4,1.0,0.0,0,0.0,0.0,0
IN019083,2026-04-27,ST019,PR008,SUP012,26,92,88,84,84,30,2.5,1.0,0.0,0,0.0,0.0,0
IN019084,2026-04-27,ST019,PR009,SUP011,12,64,56,54,54,14,1.8,1.0,0.0,0,0.0,0.0,0
IN019085,2026-04-27,ST019,PR010,SUP012,18,51,51,49,49,20,2.9,1.0,0.0,0,0.0,0.0,0
IN019086,2026-04-27,ST019,PR011,SUP012,21,36,36,41,41,16,2.7,1.0,0.0,0,0.0,0.0,0
IN019087,2026-04-27,ST019,PR013,SUP011,20,68,59,63,63,16,1.8,1.0,0.0,0,0.0,0.0,0
IN019088,2026-04-27,ST019,PR014,SUP008,21,67,56,63,63,14,1.6,1.0,0.0,0,0.0,0.0,0
IN019089,2026-04-27,ST019,PR015,SUP002,26,185,160,151,151,35,1.6,1.0,0.0,0,0.0,0.0,0
IN019090,2026-04-27,ST019,PR016,SUP002,32,130,113,116,116,29,1.7,1.0,0.0,0,0.0,0.0,0
IN019091,2026-04-27,ST019,PR017,SUP002,19,48,42,48,48,13,1.9,1.0,0.0,0,0.0,0.0,0
IN019092,2026-04-27,ST019,PR018,SUP002,23,47,41,50,50,14,2.0,1.0,0.0,0,0.0,0.0,0
IN019093,2026-04-27,ST019,PR019,SUP002,18,52,45,50,50,13,1.8,1.0,0.0,0,0.0,0.0,0
IN019094,2026-04-27,ST019,PR020,SUP007,27,58,49,61,61,15,1.7,1.0,0.0,0,0.0,0.0,0
IN019095,2026-04-27,ST019,PR021,SUP007,29,83,70,80,80,19,1.7,1.0,0.0,0,0.0,0.0,0
IN019096,2026-04-27,ST019,PR022,SUP002,15,80,69,68,68,16,1.6,1.0,0.0,0,0.0,0.0,0
IN019097,2026-04-27,ST019,PR023,SUP007,21,38,32,42,42,11,1.8,1.0,0.0,0,0.0,0.0,0
IN019098,2026-04-27,ST019,PR026,SUP002,9,30,26,28,28,7,1.8,1.0,0.0,0,0.0,0.0,0
IN019099,2026-04-27,ST019,PR027,SUP006,22,44,28,47,47,3,0.4,1.0,0.0,0,0.0,0.0,3
IN019100,2026-04-27,ST019,PR028,SUP006,11,49,31,43,41,1,0.2,0.9535,3.9,1,34.14,9.26,3
IN019101,2026-04-27,ST019,PR029,SUP006,12,64,41,54,52,1,0.1,0.963,3.1,1,49.25,10.87,3
IN019102,2026-04-27,ST019,PR031,SUP006,16,46,29,44,43,2,0.3,0.9773,1.9,1,54.39,11.17,3
IN019103,2026-04-27,ST019,PR032,SUP006,13,57,36,50,48,1,0.1,0.96,3.4,1,58.09,12.21,3
IN019104,2026-04-27,ST019,PR035,SUP006,17,39,25,40,40,2,0.3,1.0,0.0,0,0.0,0.0,3
IN019105,2026-04-27,ST019,PR038,SUP004,20,54,50,53,53,17,2.2,1.0,0.0,0,0.0,0.0,0
IN019106,2026-04-27,ST019,PR039,SUP004,26,41,38,48,48,16,2.3,1.0,0.0,0,0.0,0.0,0
IN019107,2026-04-27,ST019,PR040,SUP010,17,31,28,34,34,11,2.3,1.0,0.0,0,0.0,0.0,0
IN019108,2026-04-27,ST019,PR041,SUP010,14,31,28,32,32,10,2.2,1.0,0.0,0,0.0,0.0,0
IN019109,2026-04-27,ST019,PR042,SUP004,11,34,32,32,32,11,2.4,1.0,0.0,0,0.0,0.0,0
IN019110,2026-04-27,ST019,PR043,SUP010,21,35,32,40,40,13,2.3,1.0,0.0,0,0.0,0.0,0
IN019111,2026-04-27,ST019,PR047,SUP004,14,49,46,45,45,15,2.3,1.0,0.0,0,0.0,0.0,0
IN019112,2026-04-27,ST019,PR050,SUP004,12,51,47,45,45,14,2.2,1.0,0.0,0,0.0,0.0,0
IN019113,2026-04-27,ST019,PR051,SUP005,16,60,54,54,54,16,2.1,1.0,0.0,0,0.0,0.0,0
IN019114,2026-04-27,ST019,PR052,SUP005,15,41,39,40,40,14,2.4,1.0,0.0,0,0.0,0.0,0
IN019115,2026-04-27,ST019,PR053,SUP005,19,71,68,64,64,23,2.5,1.0,0.0,0,0.0,0.0,0
IN019116,2026-04-27,ST019,PR054,SUP011,13,54,47,48,48,12,1.8,1.0,0.0,0,0.0,0.0,0
IN019117,2026-04-27,ST019,PR055,SUP011,10,42,37,37,37,10,1.9,1.0,0.0,0,0.0,0.0,0
IN019118,2026-04-27,ST019,PR056,SUP005,9,43,37,37,37,9,1.7,1.0,0.0,0,0.0,0.0,0
IN019119,2026-04-27,ST019,PR057,SUP005,15,42,38,41,41,12,2.0,1.0,0.0,0,0.0,0.0,0
IN019120,2026-04-27,ST019,PR059,SUP005,11,42,37,38,38,10,1.8,1.0,0.0,0,0.0,0.0,0
IN019121,2026-04-27,ST019,PR062,SUP003,18,87,87,75,75,30,2.8,1.0,0.0,0,0.0,0.0,0
IN019122,2026-04-27,ST019,PR063,SUP003,14,70,70,60,60,24,2.8,1.0,0.0,0,0.0,0.0,0
IN019123,2026-04-27,ST019,PR064,SUP009,17,81,81,70,70,28,2.8,1.0,0.0,0,0.0,0.0,0
IN019124,2026-04-27,ST019,PR065,SUP009,23,81,81,74,74,30,2.8,1.0,0.0,0,0.0,0.0,0
IN019125,2026-04-27,ST019,PR066,SUP009,22,56,56,56,56,22,2.8,1.0,0.0,0,0.0,0.0,0
IN019126,2026-04-27,ST019,PR067,SUP009,16,48,48,46,46,18,2.7,1.0,0.0,0,0.0,0.0,0
IN019127,2026-04-27,ST019,PR068,SUP011,24,89,78,81,81,21,1.8,1.0,0.0,0,0.0,0.0,0
IN019128,2026-04-27,ST019,PR069,SUP011,17,120,105,98,98,24,1.7,1.0,0.0,0,0.0,0.0,0
IN019129,2026-04-27,ST019,PR071,SUP011,16,64,56,57,57,15,1.8,1.0,0.0,0,0.0,0.0,0
IN019130,2026-04-27,ST019,PR072,SUP011,22,48,42,50,50,14,2.0,1.0,0.0,0,0.0,0.0,0
IN019131,2026-04-27,ST019,PR073,SUP003,21,64,64,61,61,24,2.8,1.0,0.0,0,0.0,0.0,0
IN019132,2026-04-27,ST019,PR076,SUP011,17,50,44,48,48,13,1.9,1.0,0.0,0,0.0,0.0,0
IN019133,2026-04-27,ST019,PR077,SUP011,15,48,42,45,45,12,1.9,1.0,0.0,0,0.0,0.0,0
IN019134,2026-04-27,ST020,PR001,SUP001,16,47,45,48,48,13,1.9,1.0,0.0,0,0.0,0.0,0
IN019135,2026-04-27,ST020,PR002,SUP001,9,41,36,38,38,7,1.3,1.0,0.0,0,0.0,0.0,0
IN019136,2026-04-27,ST020,PR004,SUP008,10,78,72,67,67,15,1.6,1.0,0.0,0,0.0,0.0,0
IN019137,2026-04-27,ST020,PR006,SUP012,19,54,53,56,56,16,2.0,1.0,0.0,0,0.0,0.0,0
IN019138,2026-04-27,ST020,PR007,SUP012,6,36,33,32,32,7,1.5,1.0,0.0,0,0.0,0.0,0
IN019139,2026-04-27,ST020,PR008,SUP012,11,62,61,56,56,16,2.0,1.0,0.0,0,0.0,0.0,0
IN019140,2026-04-27,ST020,PR009,SUP011,7,65,64,55,55,16,2.0,1.0,0.0,0,0.0,0.0,0
IN019141,2026-04-27,ST020,PR010,SUP012,11,45,42,43,43,10,1.6,1.0,0.0,0,0.0,0.0,0
IN019142,2026-04-27,ST020,PR011,SUP012,6,33,32,30,30,8,1.9,1.0,0.0,0,0.0,0.0,0
IN019143,2026-04-27,ST020,PR013,SUP011,10,38,37,37,37,10,1.9,1.0,0.0,0,0.0,0.0,0
IN019144,2026-04-27,ST020,PR014,SUP008,7,43,39,38,38,8,1.5,1.0,0.0,0,0.0,0.0,0
IN019145,2026-04-27,ST020,PR015,SUP002,15,69,65,64,64,16,1.8,1.0,0.0,0,0.0,0.0,0
IN019146,2026-04-27,ST020,PR016,SUP002,10,61,57,54,54,13,1.7,1.0,0.0,0,0.0,0.0,0
IN019147,2026-04-27,ST020,PR017,SUP002,7,68,64,57,57,14,1.7,1.0,0.0,0,0.0,0.0,0
IN019148,2026-04-27,ST020,PR018,SUP002,11,35,33,35,35,9,1.8,1.0,0.0,0,0.0,0.0,0
IN019149,2026-04-27,ST020,PR019,SUP002,7,26,24,25,25,6,1.7,1.0,0.0,0,0.0,0.0,0
IN019150,2026-04-27,ST020,PR020,SUP007,9,28,26,28,28,7,1.8,1.0,0.0,0,0.0,0.0,0
IN019151,2026-04-27,ST020,PR021,SUP007,11,65,60,58,58,13,1.6,1.0,0.0,0,0.0,0.0,0
IN019152,2026-04-27,ST020,PR022,SUP002,9,42,39,39,39,9,1.6,1.0,0.0,0,0.0,0.0,0
IN019153,2026-04-27,ST020,PR023,SUP007,9,34,33,33,33,9,1.9,1.0,0.0,0,0.0,0.0,0
IN019154,2026-04-27,ST020,PR026,SUP002,5,20,19,19,19,5,1.8,1.0,0.0,0,0.0,0.0,0
IN019155,2026-04-27,ST020,PR027,SUP006,10,45,45,42,42,13,2.2,1.0,0.0,0,0.0,0.0,0
IN019156,2026-04-27,ST020,PR028,SUP006,8,50,48,44,44,12,1.9,1.0,0.0,0,0.0,0.0,0
IN019157,2026-04-27,ST020,PR029,SUP006,7,39,39,35,35,11,2.2,1.0,0.0,0,0.0,0.0,0
IN019158,2026-04-27,ST020,PR031,SUP006,7,40,37,36,36,8,1.6,1.0,0.0,0,0.0,0.0,0
IN019159,2026-04-27,ST020,PR032,SUP006,6,50,47,43,43,10,1.6,1.0,0.0,0,0.0,0.0,0
IN019160,2026-04-27,ST020,PR035,SUP006,10,33,32,33,33,9,1.9,1.0,0.0,0,0.0,0.0,0
IN019161,2026-04-27,ST020,PR038,SUP004,7,45,44,40,40,11,1.9,1.0,0.0,0,0.0,0.0,0
IN019162,2026-04-27,ST020,PR039,SUP004,7,40,38,36,36,9,1.7,1.0,0.0,0,0.0,0.0,0
IN019163,2026-04-27,ST020,PR040,SUP010,10,31,29,31,31,8,1.8,1.0,0.0,0,0.0,0.0,0
IN019164,2026-04-27,ST020,PR041,SUP010,7,24,22,24,24,5,1.5,1.0,0.0,0,0.0,0.0,0
IN019165,2026-04-27,ST020,PR042,SUP004,6,28,27,26,26,7,1.9,1.0,0.0,0,0.0,0.0,0
IN019166,2026-04-27,ST020,PR043,SUP010,6,23,21,22,22,5,1.6,1.0,0.0,0,0.0,0.0,0
IN019167,2026-04-27,ST020,PR047,SUP004,5,25,22,23,23,4,1.2,1.0,0.0,0,0.0,0.0,0
IN019168,2026-04-27,ST020,PR050,SUP004,5,24,23,22,22,6,1.9,1.0,0.0,0,0.0,0.0,0
IN019169,2026-04-27,ST020,PR051,SUP005,6,19,19,19,19,6,2.2,1.0,0.0,0,0.0,0.0,0
IN019170,2026-04-27,ST020,PR052,SUP005,4,24,22,21,21,5,1.7,1.0,0.0,0,0.0,0.0,0
IN019171,2026-04-27,ST020,PR053,SUP005,5,36,35,31,31,9,2.0,1.0,0.0,0,0.0,0.0,0
IN019172,2026-04-27,ST020,PR054,SUP011,6,28,25,26,26,5,1.3,1.0,0.0,0,0.0,0.0,0
IN019173,2026-04-27,ST020,PR055,SUP011,4,29,28,25,25,7,2.0,1.0,0.0,0,0.0,0.0,0
IN019174,2026-04-27,ST020,PR056,SUP005,4,22,20,20,20,4,1.4,1.0,0.0,0,0.0,0.0,0
IN019175,2026-04-27,ST020,PR057,SUP005,3,25,22,21,21,4,1.3,1.0,0.0,0,0.0,0.0,0
IN019176,2026-04-27,ST020,PR059,SUP005,3,26,24,22,22,5,1.6,1.0,0.0,0,0.0,0.0,0
IN019177,2026-04-27,ST020,PR062,SUP003,10,49,45,45,45,10,1.6,1.0,0.0,0,0.0,0.0,0
IN019178,2026-04-27,ST020,PR063,SUP003,9,62,61,54,54,16,2.1,1.0,0.0,0,0.0,0.0,0
IN019179,2026-04-27,ST020,PR064,SUP009,10,29,26,30,30,6,1.4,1.0,0.0,0,0.0,0.0,1
IN019180,2026-04-27,ST020,PR065,SUP009,11,32,28,33,33,6,1.3,1.0,0.0,0,0.0,0.0,1
IN019181,2026-04-27,ST020,PR066,SUP009,7,49,44,43,43,8,1.3,1.0,0.0,0,0.0,0.0,1
IN019182,2026-04-27,ST020,PR067,SUP009,9,24,21,25,25,5,1.4,1.0,0.0,0,0.0,0.0,1
IN019183,2026-04-27,ST020,PR068,SUP011,17,48,44,50,50,11,1.5,1.0,0.0,0,0.0,0.0,0
IN019184,2026-04-27,ST020,PR069,SUP011,9,45,39,41,41,7,1.2,1.0,0.0,0,0.0,0.0,0
IN019185,2026-04-27,ST020,PR071,SUP011,10,46,43,43,43,10,1.6,1.0,0.0,0,0.0,0.0,0
IN019186,2026-04-27,ST020,PR072,SUP011,7,35,33,32,32,8,1.8,1.0,0.0,0,0.0,0.0,0
IN019187,2026-04-27,ST020,PR073,SUP003,6,25,23,24,24,5,1.5,1.0,0.0,0,0.0,0.0,0
IN019188,2026-04-27,ST020,PR076,SUP011,9,32,32,31,31,10,2.3,1.0,0.0,0,0.0,0.0,0
IN019189,2026-04-27,ST020,PR077,SUP011,9,36,35,34,34,10,2.1,1.0,0.0,0,0.0,0.0,0
IN019190,2026-04-27,ST021,PR001,SUP001,13,127,122,107,107,28,1.8,1.0,0.0,0,0.0,0.0,0
IN019191,2026-04-27,ST021,PR002,SUP001,11,44,41,42,42,10,1.7,1.0,0.0,0,0.0,0.0,0
IN019192,2026-04-27,ST021,PR004,SUP008,12,91,86,79,79,19,1.7,1.0,0.0,0,0.0,0.0,0
IN019193,2026-04-27,ST021,PR006,SUP012,13,63,56,58,58,11,1.3,1.0,0.0,0,0.0,0.0,0
IN019194,2026-04-27,ST021,PR007,SUP012,14,50,45,49,49,10,1.4,1.0,0.0,0,0.0,0.0,0
IN019195,2026-04-27,ST021,PR008,SUP012,17,56,50,56,56,11,1.4,1.0,0.0,0,0.0,0.0,0
IN019196,2026-04-27,ST021,PR009,SUP011,11,58,58,53,53,16,2.1,1.0,0.0,0,0.0,0.0,0
IN019197,2026-04-27,ST021,PR010,SUP012,14,57,51,54,54,11,1.4,1.0,0.0,0,0.0,0.0,0
IN019198,2026-04-27,ST021,PR011,SUP012,11,48,43,45,45,9,1.4,1.0,0.0,0,0.0,0.0,0
IN019199,2026-04-27,ST021,PR013,SUP011,13,62,62,57,57,18,2.2,1.0,0.0,0,0.0,0.0,0
IN019200,2026-04-27,ST021,PR014,SUP008,7,57,52,49,49,10,1.4,1.0,0.0,0,0.0,0.0,0
IN019201,2026-04-27,ST021,PR015,SUP002,21,96,83,89,89,15,1.2,1.0,0.0,0,0.0,0.0,0
IN019202,2026-04-27,ST021,PR016,SUP002,13,109,103,93,93,23,1.7,1.0,0.0,0,0.0,0.0,0
IN019203,2026-04-27,ST021,PR017,SUP002,11,78,70,68,68,13,1.3,1.0,0.0,0,0.0,0.0,0
IN019204,2026-04-27,ST021,PR018,SUP002,16,47,44,48,48,12,1.8,1.0,0.0,0,0.0,0.0,0
IN019205,2026-04-27,ST021,PR019,SUP002,8,37,34,34,34,8,1.6,1.0,0.0,0,0.0,0.0,0
IN019206,2026-04-27,ST021,PR020,SUP007,11,40,38,39,39,10,1.8,1.0,0.0,0,0.0,0.0,0
IN019207,2026-04-27,ST021,PR021,SUP007,23,62,58,65,65,16,1.7,1.0,0.0,0,0.0,0.0,0
IN019208,2026-04-27,ST021,PR022,SUP002,17,67,61,64,64,14,1.5,1.0,0.0,0,0.0,0.0,0
IN019209,2026-04-27,ST021,PR023,SUP007,8,52,50,46,46,12,1.8,1.0,0.0,0,0.0,0.0,0
IN019210,2026-04-27,ST021,PR026,SUP002,7,31,28,29,29,6,1.4,1.0,0.0,0,0.0,0.0,0
IN019211,2026-04-27,ST021,PR027,SUP006,18,46,43,49,49,12,1.7,1.0,0.0,0,0.0,0.0,0
IN019212,2026-04-27,ST021,PR028,SUP006,13,41,38,41,41,10,1.7,1.0,0.0,0,0.0,0.0,0
IN019213,2026-04-27,ST021,PR029,SUP006,11,47,44,44,44,11,1.8,1.0,0.0,0,0.0,0.0,0
IN019214,2026-04-27,ST021,PR031,SUP006,12,60,57,55,55,14,1.8,1.0,0.0,0,0.0,0.0,0
IN019215,2026-04-27,ST021,PR032,SUP006,15,36,34,39,39,10,1.8,1.0,0.0,0,0.0,0.0,0
IN019216,2026-04-27,ST021,PR035,SUP006,11,58,53,53,53,11,1.5,1.0,0.0,0,0.0,0.0,0
IN019217,2026-04-27,ST021,PR038,SUP004,1,50,47,39,39,9,1.6,1.0,0.0,0,0.0,0.0,0
IN019218,2026-04-27,ST021,PR039,SUP004,1,50,47,39,39,9,1.6,1.0,0.0,0,0.0,0.0,0
IN019219,2026-04-27,ST021,PR040,SUP010,11,39,37,38,38,10,1.8,1.0,0.0,0,0.0,0.0,0
IN019220,2026-04-27,ST021,PR041,SUP010,10,33,31,33,33,8,1.7,1.0,0.0,0,0.0,0.0,0
IN019221,2026-04-27,ST021,PR042,SUP004,1,30,28,24,24,5,1.5,1.0,0.0,0,0.0,0.0,0
IN019222,2026-04-27,ST021,PR043,SUP010,12,25,23,28,28,7,1.8,1.0,0.0,0,0.0,0.0,0
IN019223,2026-04-27,ST021,PR047,SUP004,1,49,46,38,38,9,1.7,1.0,0.0,0,0.0,0.0,0
IN019224,2026-04-27,ST021,PR050,SUP004,0,48,45,37,37,8,1.5,1.0,0.0,0,0.0,0.0,0
IN019225,2026-04-27,ST021,PR051,SUP005,6,37,36,33,33,9,1.9,1.0,0.0,0,0.0,0.0,0
IN019226,2026-04-27,ST021,PR052,SUP005,5,32,31,28,28,8,2.0,1.0,0.0,0,0.0,0.0,0
IN019227,2026-04-27,ST021,PR053,SUP005,9,36,35,34,34,10,2.1,1.0,0.0,0,0.0,0.0,0
IN019228,2026-04-27,ST021,PR054,SUP011,6,41,41,36,36,11,2.1,1.0,0.0,0,0.0,0.0,0
IN019229,2026-04-27,ST021,PR055,SUP011,6,32,32,29,29,9,2.2,1.0,0.0,0,0.0,0.0,0
IN019230,2026-04-27,ST021,PR056,SUP005,5,37,35,32,32,8,1.8,1.0,0.0,0,0.0,0.0,0
IN019231,2026-04-27,ST021,PR057,SUP005,7,27,25,26,26,6,1.6,1.0,0.0,0,0.0,0.0,0
IN019232,2026-04-27,ST021,PR059,SUP005,11,28,26,30,30,7,1.6,1.0,0.0,0,0.0,0.0,0
IN019233,2026-04-27,ST021,PR062,SUP003,17,55,55,55,55,17,2.2,1.0,0.0,0,0.0,0.0,0
IN019234,2026-04-27,ST021,PR063,SUP003,9,51,51,46,46,14,2.1,1.0,0.0,0,0.0,0.0,0
IN019235,2026-04-27,ST021,PR064,SUP009,2,64,60,50,50,12,1.7,1.0,0.0,0,0.0,0.0,0
IN019236,2026-04-27,ST021,PR065,SUP009,3,62,58,50,50,11,1.5,1.0,0.0,0,0.0,0.0,0
IN019237,2026-04-27,ST021,PR066,SUP009,1,87,82,67,67,16,1.7,1.0,0.0,0,0.0,0.0,0
IN019238,2026-04-27,ST021,PR067,SUP009,0,48,45,37,37,8,1.5,1.0,0.0,0,0.0,0.0,0
IN019239,2026-04-27,ST021,PR068,SUP011,14,79,79,71,71,22,2.2,1.0,0.0,0,0.0,0.0,0
IN019240,2026-04-27,ST021,PR069,SUP011,14,76,76,69,69,21,2.1,1.0,0.0,0,0.0,0.0,0
IN019241,2026-04-27,ST021,PR071,SUP011,15,41,41,43,43,13,2.1,1.0,0.0,0,0.0,0.0,0
IN019242,2026-04-27,ST021,PR072,SUP011,14,40,40,41,41,13,2.2,1.0,0.0,0,0.0,0.0,0
IN019243,2026-04-27,ST021,PR073,SUP003,9,58,58,51,51,16,2.2,1.0,0.0,0,0.0,0.0,0
IN019244,2026-04-27,ST021,PR076,SUP011,10,62,62,55,55,17,2.2,1.0,0.0,0,0.0,0.0,0
IN019245,2026-04-27,ST021,PR077,SUP011,11,37,37,37,37,11,2.1,1.0,0.0,0,0.0,0.0,0
IN019246,2026-04-27,ST022,PR001,SUP001,10,59,55,62,62,3,0.3,1.0,0.0,0,0.0,0.0,0
IN019247,2026-04-27,ST022,PR002,SUP001,5,64,59,62,62,2,0.2,1.0,0.0,0,0.0,0.0,0
IN019248,2026-04-27,ST022,PR004,SUP008,0,41,38,37,37,1,0.2,1.0,0.0,0,0.0,0.0,0
IN019249,2026-04-27,ST022,PR006,SUP012,7,46,43,47,47,3,0.4,1.0,0.0,0,0.0,0.0,0
IN019250,2026-04-27,ST022,PR007,SUP012,4,52,49,50,50,3,0.4,1.0,0.0,0,0.0,0.0,0
IN019251,2026-04-27,ST022,PR008,SUP012,3,46,44,44,44,3,0.5,1.0,0.0,0,0.0,0.0,0
IN019252,2026-04-27,ST022,PR009,SUP011,2,42,40,39,39,3,0.5,1.0,0.0,0,0.0,0.0,0
IN019253,2026-04-27,ST022,PR010,SUP012,3,29,29,29,29,3,0.7,1.0,0.0,0,0.0,0.0,0
IN019254,2026-04-27,ST022,PR011,SUP012,4,27,25,28,28,1,0.2,1.0,0.0,0,0.0,0.0,0
IN019255,2026-04-27,ST022,PR013,SUP011,2,50,48,46,46,4,0.6,1.0,0.0,0,0.0,0.0,0
IN019256,2026-04-27,ST022,PR014,SUP008,1,39,36,36,36,1,0.2,1.0,0.0,0,0.0,0.0,0
IN019257,2026-04-27,ST022,PR015,SUP002,5,91,79,86,82,2,0.2,0.9535,3.9,3,112.2,25.98,0
IN019258,2026-04-27,ST022,PR016,SUP002,1,79,69,71,70,0,0.0,0.9859,1.2,1,37.89,8.03,0
IN019259,2026-04-27,ST022,PR017,SUP002,3,45,39,43,40,2,0.3,0.9302,5.9,2,98.5,24.74,0
IN019260,2026-04-27,ST022,PR018,SUP002,2,46,40,43,40,2,0.3,0.9302,5.9,2,217.94,37.72,0
IN019261,2026-04-27,ST022,PR019,SUP002,1,29,25,27,25,1,0.3,0.9259,6.2,1,80.21,17.56,0
IN019262,2026-04-27,ST022,PR020,SUP007,1,48,45,44,44,2,0.3,1.0,0.0,0,0.0,0.0,0
IN019263,2026-04-27,ST022,PR021,SUP007,1,40,37,37,37,1,0.2,1.0,0.0,0,0.0,0.0,0
IN019264,2026-04-27,ST022,PR022,SUP002,3,43,37,41,39,1,0.2,0.9512,4.1,1,43.08,12.87,0
IN019265,2026-04-27,ST022,PR023,SUP007,1,34,32,31,31,2,0.5,1.0,0.0,0,0.0,0.0,0
IN019266,2026-04-27,ST022,PR027,SUP006,3,54,50,51,51,2,0.3,1.0,0.0,0,0.0,0.0,0
IN019267,2026-04-27,ST022,PR028,SUP006,1,43,40,39,39,2,0.4,1.0,0.0,0,0.0,0.0,0
IN019268,2026-04-27,ST022,PR029,SUP006,2,47,46,44,44,4,0.6,1.0,0.0,0,0.0,0.0,0
IN019269,2026-04-27,ST022,PR031,SUP006,3,26,25,26,26,2,0.5,1.0,0.0,0,0.0,0.0,0
IN019270,2026-04-27,ST022,PR032,SUP006,1,43,41,39,39,3,0.5,1.0,0.0,0,0.0,0.0,0
IN019271,2026-04-27,ST022,PR035,SUP006,3,35,34,34,34,3,0.6,1.0,0.0,0,0.0,0.0,0
IN019272,2026-04-27,ST022,PR038,SUP004,3,41,37,39,38,2,0.4,0.9744,2.2,1,109.85,30.03,0
IN019273,2026-04-27,ST022,PR039,SUP004,2,42,38,39,39,1,0.2,1.0,0.0,0,0.0,0.0,0
IN019274,2026-04-27,ST022,PR040,SUP010,0,30,28,27,27,1,0.3,1.0,0.0,0,0.0,0.0,0
IN019275,2026-04-27,ST022,PR041,SUP010,1,21,20,20,20,1,0.3,1.0,0.0,0,0.0,0.0,0
IN019276,2026-04-27,ST022,PR042,SUP004,2,25,23,24,24,1,0.3,1.0,0.0,0,0.0,0.0,0
IN019277,2026-04-27,ST022,PR043,SUP010,1,24,22,22,22,1,0.3,1.0,0.0,0,0.0,0.0,0
IN019278,2026-04-27,ST022,PR047,SUP004,1,23,21,21,21,1,0.3,1.0,0.0,0,0.0,0.0,0
IN019279,2026-04-27,ST022,PR050,SUP004,1,21,19,20,20,0,0.0,1.0,0.0,0,0.0,0.0,0
IN019280,2026-04-27,ST022,PR051,SUP005,1,28,25,26,25,1,0.3,0.9615,3.2,1,55.28,20.15,0
IN019281,2026-04-27,ST022,PR052,SUP005,1,19,17,18,18,0,0.0,1.0,0.0,0,0.0,0.0,0
IN019282,2026-04-27,ST022,PR053,SUP005,1,33,30,30,30,1,0.2,1.0,0.0,0,0.0,0.0,0
IN019283,2026-04-27,ST022,PR054,SUP011,1,27,24,25,24,1,0.3,0.96,3.4,1,37.36,14.31,0
IN019284,2026-04-27,ST022,PR055,SUP011,1,25,25,23,23,3,0.9,1.0,0.0,0,0.0,0.0,0
IN019285,2026-04-27,ST022,PR056,SUP005,1,17,15,16,16,0,0.0,1.0,0.0,0,0.0,0.0,0
IN019286,2026-04-27,ST022,PR057,SUP005,1,17,15,16,16,0,0.0,1.0,0.0,0,0.0,0.0,0
IN019287,2026-04-27,ST022,PR059,SUP005,1,26,23,24,23,1,0.3,0.9583,3.5,1,44.12,14.76,0
IN019288,2026-04-27,ST022,PR062,SUP003,2,46,43,43,43,2,0.3,1.0,0.0,0,0.0,0.0,0
IN019289,2026-04-27,ST022,PR063,SUP003,2,28,28,27,27,3,0.8,1.0,0.0,0,0.0,0.0,0
IN019290,2026-04-27,ST022,PR064,SUP009,2,30,30,29,29,3,0.7,1.0,0.0,0,0.0,0.0,0
IN019291,2026-04-27,ST022,PR065,SUP009,5,34,34,35,35,4,0.8,1.0,0.0,0,0.0,0.0,0
IN019292,2026-04-27,ST022,PR066,SUP009,4,44,44,43,43,5,0.8,1.0,0.0,0,0.0,0.0,0
IN019293,2026-04-27,ST022,PR067,SUP009,2,36,36,34,34,4,0.8,1.0,0.0,0,0.0,0.0,0
IN019294,2026-04-27,ST022,PR068,SUP011,3,66,63,62,62,4,0.5,1.0,0.0,0,0.0,0.0,0
IN019295,2026-04-27,ST022,PR069,SUP011,3,40,40,38,38,5,0.9,1.0,0.0,0,0.0,0.0,0
IN019296,2026-04-27,ST022,PR071,SUP011,2,23,22,22,22,2,0.6,1.0,0.0,0,0.0,0.0,0
IN019297,2026-04-27,ST022,PR072,SUP011,2,51,51,47,47,6,0.9,1.0,0.0,0,0.0,0.0,0
IN019298,2026-04-27,ST022,PR073,SUP003,1,21,20,20,20,1,0.3,1.0,0.0,0,0.0,0.0,0
IN019299,2026-04-27,ST022,PR076,SUP011,1,26,25,24,24,2,0.6,1.0,0.0,0,0.0,0.0,0
IN019300,2026-04-27,ST022,PR077,SUP011,2,38,35,36,36,1,0.2,1.0,0.0,0,0.0,0.0,0
IN019301,2026-04-27,ST023,PR001,SUP001,22,62,58,60,60,20,2.3,1.0,0.0,0,0.0,0.0,0
IN019302,2026-04-27,ST023,PR002,SUP001,21,43,40,46,46,15,2.3,1.0,0.0,0,0.0,0.0,0
